# TABLE NO.     2: NUTS Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
ITERATION,THETA1,THETA2,THETA3,THETA4,"SIGMA(1,1)","OMEGA(1,1)","OMEGA(2,1)","OMEGA(2,2)","OMEGA(3,1)","OMEGA(3,2)","OMEGA(3,3)","OMEGA(4,1)","OMEGA(4,2)","OMEGA(4,3)","OMEGA(4,4)",MCMCOBJ
124,1.60748E+00,1.59187E+00,6.87030E-01,2.41961E+00,5.31632E-02,5.67555E-02,3.68099E-02,6.96754E-02,-3.74199E-02,-3.36928E-03,1.31665E-01,1.00717E-01,2.66205E-02,-1.10366E-01,3.60025E-01,-2637.7748417813045
125,1.59375E+00,1.51430E+00,7.27523E-01,2.22515E+00,5.83447E-02,4.81668E-02,3.05182E-02,4.93462E-02,-6.82354E-03,-5.57672E-04,9.33308E-02,7.81666E-02,3.81883E-02,-4.10324E-02,2.74202E-01,-2678.5980238814923
126,1.57346E+00,1.50369E+00,7.05729E-01,2.22277E+00,5.70956E-02,3.96106E-02,1.98740E-02,3.58450E-02,-6.23504E-03,-1.20009E-03,8.84340E-02,6.63626E-02,2.50722E-02,-3.34554E-02,2.67308E-01,-2665.7937687669537
127,1.61601E+00,1.55674E+00,6.49617E-01,2.30470E+00,5.40062E-02,4.88500E-02,1.98946E-02,4.81833E-02,-2.18580E-02,-5.95659E-03,1.12250E-01,9.29362E-02,3.27577E-02,-7.82216E-02,3.24662E-01,-2702.0444491790727
128,1.63289E+00,1.55655E+00,6.63636E-01,2.37828E+00,5.10380E-02,5.42511E-02,2.60512E-02,4.22022E-02,-1.62967E-02,-3.16766E-03,9.49095E-02,8.58341E-02,3.90294E-02,-6.88789E-02,2.72483E-01,-2718.8352482496252
129,1.57637E+00,1.53658E+00,6.42271E-01,2.30175E+00,5.48904E-02,5.90599E-02,2.76675E-02,5.10835E-02,-5.87254E-03,9.64457E-04,1.44102E-01,8.77416E-02,3.60299E-02,-7.44483E-02,2.81700E-01,-2674.5523590618805
130,1.63837E+00,1.56674E+00,8.22331E-01,2.34538E+00,5.32853E-02,5.51729E-02,3.76657E-02,6.16782E-02,-1.47785E-02,-3.41999E-03,1.80558E-01,1.05454E-01,7.57298E-02,-6.06125E-02,3.61955E-01,-2660.0866699725739
131,1.60581E+00,1.53819E+00,8.06762E-01,2.32368E+00,5.17383E-02,5.91072E-02,4.58588E-02,6.89331E-02,-1.32741E-02,-9.41248E-04,1.69345E-01,9.62297E-02,7.18214E-02,-4.70721E-02,3.10217E-01,-2691.9192015088061
132,1.66185E+00,1.59608E+00,6.68789E-01,2.48878E+00,4.66053E-02,6.60089E-02,4.75190E-02,7.31121E-02,-1.17832E-02,9.33262E-03,1.39867E-01,1.04891E-01,6.96190E-02,-8.61546E-02,3.16074E-01,-2735.8273217722244
133,1.59898E+00,1.64749E+00,8.42491E-01,2.31776E+00,4.85122E-02,4.47150E-02,2.88025E-02,8.41077E-02,-3.75434E-02,-7.42014E-03,1.69520E-01,7.44235E-02,2.92770E-02,-1.22489E-01,2.81875E-01,-2686.6754035580248
134,1.65702E+00,1.61153E+00,7.43310E-01,2.42564E+00,5.07325E-02,3.84655E-02,2.89289E-02,6.13572E-02,-2.75069E-02,-9.43421E-03,1.77184E-01,4.72719E-02,4.14105E-02,-9.81152E-02,2.13526E-01,-2671.6559765015709
135,1.59127E+00,1.60040E+00,8.54474E-01,2.39009E+00,5.32899E-02,4.92675E-02,4.07223E-02,8.03824E-02,-4.45704E-02,-1.18660E-02,1.63176E-01,8.98989E-02,6.27473E-02,-1.11259E-01,2.83832E-01,-2637.0537207895795
136,1.66969E+00,1.63977E+00,7.33230E-01,2.41734E+00,6.85776E-02,6.28632E-02,4.29291E-02,6.61998E-02,-1.74977E-02,-1.42939E-02,9.40587E-02,6.96045E-02,4.64680E-02,-6.80539E-02,2.34126E-01,-2607.2221497224641
137,1.63725E+00,1.61770E+00,7.53295E-01,2.40836E+00,5.87717E-02,5.89467E-02,4.16481E-02,6.68237E-02,-4.00252E-02,-1.53028E-02,1.06733E-01,1.11312E-01,6.38824E-02,-1.08016E-01,3.90332E-01,-2645.8490217917301
138,1.65198E+00,1.61691E+00,7.35289E-01,2.43834E+00,5.68893E-02,3.60568E-02,3.09458E-02,7.28889E-02,-2.76110E-02,-1.36869E-02,1.33602E-01,5.81046E-02,5.12749E-02,-8.32570E-02,2.30204E-01,-2676.4654675830984
139,1.64096E+00,1.59280E+00,7.54621E-01,2.40581E+00,5.75027E-02,4.77693E-02,5.50591E-02,1.26962E-01,-2.54801E-02,-1.10427E-02,9.57721E-02,8.87553E-02,1.03838E-01,-8.17627E-02,2.88076E-01,-2673.1722727552701
140,1.65679E+00,1.54290E+00,7.40104E-01,2.47557E+00,4.82370E-02,6.50237E-02,5.31959E-02,7.79676E-02,-3.36873E-02,-1.39166E-02,1.20388E-01,9.34111E-02,6.09947E-02,-1.08759E-01,2.97264E-01,-2713.6109400112009
141,1.59320E+00,1.54019E+00,7.52665E-01,2.27563E+00,5.28171E-02,3.52384E-02,2.55865E-02,5.19475E-02,-2.49832E-02,-8.95234E-03,1.28653E-01,5.76269E-02,3.49897E-02,-7.89562E-02,2.12438E-01,-2787.5843143620400
142,1.65190E+00,1.58320E+00,5.87748E-01,2.38120E+00,5.91926E-02,4.89869E-02,2.63239E-02,5.66673E-02,-2.92405E-02,-2.30849E-02,1.44534E-01,7.23150E-02,4.98932E-02,-8.02166E-02,2.57555E-01,-2705.9025418261531
143,1.58616E+00,1.50856E+00,7.72791E-01,2.33637E+00,5.61171E-02,4.77473E-02,3.14437E-02,4.37248E-02,-3.53161E-02,-2.08579E-02,1.32413E-01,8.48912E-02,5.76328E-02,-6.58775E-02,2.77868E-01,-2735.6192157727928
144,1.66060E+00,1.56404E+00,6.84346E-01,2.42199E+00,5.69150E-02,3.96579E-02,2.57175E-02,4.04324E-02,-2.67102E-02,-1.63748E-02,1.13092E-01,5.95590E-02,4.21640E-02,-1.08512E-01,2.65138E-01,-2684.4342234635155
145,1.60792E+00,1.52288E+00,6.91294E-01,2.35486E+00,5.49267E-02,3.64983E-02,2.90296E-02,5.53758E-02,-2.34111E-02,-2.17761E-02,1.33937E-01,5.72077E-02,3.79951E-02,-9.62086E-02,2.57359E-01,-2725.6672770238083
146,1.62957E+00,1.56902E+00,7.36998E-01,2.38096E+00,5.30369E-02,5.55029E-02,4.94086E-02,7.94635E-02,-4.27767E-02,-4.87674E-02,1.55571E-01,9.87268E-02,9.09268E-02,-1.26267E-01,3.19185E-01,-2690.1172237436558
147,1.57926E+00,1.54035E+00,7.36406E-01,2.34610E+00,5.39021E-02,3.79249E-02,2.86946E-02,6.47407E-02,-2.07928E-02,-1.45050E-02,1.15096E-01,6.20308E-02,4.13792E-02,-1.06613E-01,2.96705E-01,-2715.1866501121976
148,1.60203E+00,1.54588E+00,7.17656E-01,2.36009E+00,5.22159E-02,3.79919E-02,3.26283E-02,7.35648E-02,-2.33689E-02,-1.98958E-02,1.11628E-01,5.99446E-02,4.31141E-02,-8.78761E-02,2.34098E-01,-2724.7288458673770
149,1.61875E+00,1.54730E+00,7.46796E-01,2.35364E+00,5.48711E-02,4.95431E-02,4.20241E-02,7.95458E-02,-9.36102E-03,-5.60256E-03,1.17306E-01,6.87012E-02,6.83840E-02,-5.06655E-02,2.14092E-01,-2685.0021861125911
150,1.59292E+00,1.56828E+00,6.63342E-01,2.33180E+00,5.11571E-02,5.34767E-02,4.42958E-02,7.72627E-02,-3.03571E-02,-1.10645E-02,1.65524E-01,9.36842E-02,8.50195E-02,-1.08030E-01,3.29137E-01,-2698.5681819451233
151,1.61110E+00,1.56100E+00,7.07299E-01,2.40043E+00,5.65496E-02,5.48728E-02,3.40625E-02,7.58391E-02,-2.31860E-02,-2.39489E-02,1.13106E-01,9.23158E-02,6.46460E-02,-7.91524E-02,2.94986E-01,-2680.8356466208547
152,1.62510E+00,1.59255E+00,7.53998E-01,2.40103E+00,5.48714E-02,5.51102E-02,3.16922E-02,5.38650E-02,-2.85148E-02,-1.47424E-02,8.21340E-02,8.33077E-02,6.03440E-02,-7.53715E-02,2.95168E-01,-2733.4350528899258
153,1.61719E+00,1.54641E+00,6.57307E-01,2.40131E+00,6.40091E-02,5.39700E-02,2.80416E-02,4.38916E-02,-1.94490E-02,-8.00442E-03,9.28800E-02,9.40504E-02,5.38041E-02,-5.64847E-02,3.12684E-01,-2689.8332990931312
154,1.56476E+00,1.56129E+00,6.94513E-01,2.26940E+00,5.87603E-02,7.28684E-02,4.72878E-02,7.50905E-02,-5.04360E-02,-4.50900E-02,1.03563E-01,1.25765E-01,9.78894E-02,-1.28157E-01,3.59343E-01,-2680.5345493392429
155,1.61585E+00,1.61956E+00,6.56883E-01,2.30612E+00,5.46699E-02,4.63421E-02,2.53015E-02,4.99800E-02,-2.89978E-02,2.74029E-03,1.27898E-01,7.35372E-02,2.86565E-02,-8.93925E-02,3.00148E-01,-2653.4671117781631
156,1.59862E+00,1.58889E+00,6.84286E-01,2.30607E+00,6.20041E-02,4.98769E-02,3.05336E-02,6.80761E-02,-2.01841E-02,8.01129E-03,1.21560E-01,7.11829E-02,3.13876E-02,-8.92760E-02,2.47859E-01,-2636.0055483223409
157,1.58074E+00,1.53998E+00,7.65007E-01,2.34838E+00,6.16839E-02,5.03497E-02,3.05058E-02,4.71153E-02,-3.36814E-02,-1.30714E-02,1.47170E-01,8.36565E-02,6.01116E-02,-9.63337E-02,2.66702E-01,-2648.3716176532512
158,1.64159E+00,1.59138E+00,6.87598E-01,2.45968E+00,6.38178E-02,4.20030E-02,2.63769E-02,6.24235E-02,-4.25619E-02,-1.12251E-02,1.52538E-01,6.26315E-02,2.94170E-02,-1.30022E-01,2.12699E-01,-2645.3282194917360
159,1.64012E+00,1.61149E+00,7.66699E-01,2.39260E+00,6.08955E-02,5.02238E-02,3.51109E-02,6.17301E-02,-2.91701E-02,-1.97611E-02,1.10693E-01,5.46955E-02,3.07561E-02,-1.17366E-01,2.27077E-01,-2703.5745465853456
160,1.62599E+00,1.52215E+00,7.65077E-01,2.41799E+00,6.38816E-02,4.08569E-02,4.20456E-02,1.00554E-01,-3.06209E-02,-2.88109E-02,8.95131E-02,7.65982E-02,9.22072E-02,-1.02029E-01,2.56144E-01,-2734.3544915161929
161,1.57467E+00,1.49371E+00,7.87602E-01,2.37149E+00,5.87005E-02,6.47550E-02,6.46582E-02,1.22289E-01,-5.40022E-02,-5.99087E-02,1.44528E-01,8.73786E-02,1.09351E-01,-1.46768E-01,2.71889E-01,-2671.2675896743121
162,1.62259E+00,1.59948E+00,7.81709E-01,2.43866E+00,5.41839E-02,4.83357E-02,4.09030E-02,6.78817E-02,-5.47588E-02,-3.70392E-02,1.65601E-01,6.40565E-02,3.52399E-02,-1.54689E-01,2.27245E-01,-2716.0958067646879
163,1.61692E+00,1.57571E+00,7.77268E-01,2.43027E+00,5.72123E-02,4.60056E-02,3.74986E-02,6.29116E-02,-5.42367E-02,-4.18989E-02,1.83906E-01,5.81149E-02,3.54806E-02,-1.54004E-01,2.06864E-01,-2725.0972811218699
164,1.60604E+00,1.51446E+00,8.34043E-01,2.36099E+00,5.85798E-02,5.09083E-02,3.27843E-02,7.14919E-02,-6.47722E-02,-4.17484E-02,1.69706E-01,7.46685E-02,4.78090E-02,-1.70580E-01,2.26035E-01,-2764.7735136832466
165,1.63198E+00,1.55814E+00,7.07572E-01,2.39896E+00,6.19205E-02,3.57060E-02,2.83393E-02,7.56248E-02,-3.36729E-02,-1.57744E-02,1.43445E-01,4.01539E-02,1.57495E-02,-1.28403E-01,2.09821E-01,-2735.2658697816569
166,1.63399E+00,1.57413E+00,7.67206E-01,2.38943E+00,5.28643E-02,6.42853E-02,3.72066E-02,6.06578E-02,-5.63472E-02,-3.34275E-02,1.59947E-01,9.98159E-02,5.69308E-02,-1.72178E-01,2.85432E-01,-2754.9561250504348
167,1.68867E+00,1.62439E+00,7.40064E-01,2.41117E+00,6.31177E-02,5.54485E-02,5.71156E-02,9.16134E-02,-4.78403E-02,-4.35473E-02,1.10323E-01,6.76444E-02,6.53776E-02,-1.30703E-01,2.05995E-01,-2809.8283320839851
168,1.55637E+00,1.55068E+00,7.89624E-01,2.26722E+00,6.30957E-02,4.79660E-02,2.22797E-02,6.31981E-02,-4.08008E-02,-4.26219E-03,9.90152E-02,7.92948E-02,1.52612E-02,-1.33771E-01,2.61551E-01,-2769.3132599678406
169,1.64979E+00,1.61463E+00,7.35931E-01,2.35112E+00,5.87613E-02,4.53726E-02,2.56402E-02,4.08963E-02,-2.15669E-02,-1.43247E-02,8.34424E-02,7.28988E-02,4.43765E-02,-9.68487E-02,2.54005E-01,-2787.8257827170009
170,1.60232E+00,1.63329E+00,6.54924E-01,2.36849E+00,5.48184E-02,4.34746E-02,2.77410E-02,7.35583E-02,-2.93886E-02,-1.41103E-02,8.40998E-02,7.27598E-02,2.42632E-02,-1.26992E-01,3.16906E-01,-2754.8609935325803
171,1.63214E+00,1.56920E+00,7.06503E-01,2.40339E+00,5.64283E-02,6.76578E-02,5.78580E-02,8.20634E-02,-3.00968E-02,-2.05572E-02,5.15117E-02,1.24786E-01,1.15982E-01,-1.05730E-01,3.96414E-01,-2781.7818449078181
172,1.59877E+00,1.55737E+00,6.96819E-01,2.34555E+00,5.63873E-02,5.04596E-02,3.77521E-02,8.03900E-02,-1.83760E-02,-7.18444E-03,5.76872E-02,8.88733E-02,5.80204E-02,-6.59524E-02,2.64858E-01,-2745.8084915712975
173,1.64618E+00,1.61177E+00,7.32851E-01,2.48641E+00,5.58896E-02,6.36449E-02,4.73514E-02,6.37135E-02,-5.14747E-02,-3.02377E-02,1.16408E-01,1.15362E-01,8.65243E-02,-1.60201E-01,3.68766E-01,-2746.4990304607422
174,1.63807E+00,1.59490E+00,7.34478E-01,2.39920E+00,6.37822E-02,6.42425E-02,3.04410E-02,5.99949E-02,-6.01708E-02,-7.12470E-03,1.50140E-01,1.00887E-01,3.26415E-02,-1.49596E-01,2.76342E-01,-2663.7172716807363
175,1.62822E+00,1.58044E+00,7.87748E-01,2.40846E+00,5.74949E-02,4.70464E-02,4.47802E-02,9.81066E-02,-1.77673E-02,-5.04881E-03,1.31875E-01,8.97656E-02,9.93038E-02,-1.13413E-01,3.11558E-01,-2667.2808192449438
176,1.64841E+00,1.58226E+00,7.67889E-01,2.41884E+00,7.01295E-02,5.33753E-02,3.60209E-02,6.46577E-02,-3.45524E-02,-2.65507E-02,1.41119E-01,8.40102E-02,6.13752E-02,-1.19595E-01,2.53093E-01,-2678.8677903816197
177,1.62101E+00,1.57027E+00,7.36208E-01,2.37619E+00,4.86593E-02,5.94340E-02,4.61892E-02,9.06951E-02,-1.82505E-02,-8.15267E-04,9.24406E-02,8.85203E-02,7.27881E-02,-8.62367E-02,2.58350E-01,-2682.9581339297079
178,1.59778E+00,1.55695E+00,7.63247E-01,2.33927E+00,5.39517E-02,5.39948E-02,4.75892E-02,9.03733E-02,-2.17852E-02,-1.26213E-02,1.29729E-01,6.80485E-02,6.66390E-02,-9.41056E-02,2.10338E-01,-2689.7458126510114
179,1.64148E+00,1.61218E+00,6.84582E-01,2.46256E+00,5.82749E-02,6.69933E-02,5.38583E-02,7.85748E-02,-1.52261E-02,5.92349E-03,9.37960E-02,9.74371E-02,6.09493E-02,-9.44414E-02,3.18718E-01,-2644.6697045935166
180,1.58195E+00,1.56520E+00,7.15418E-01,2.30978E+00,7.33434E-02,4.68043E-02,2.99596E-02,7.14221E-02,-2.25641E-02,-5.45952E-03,1.32765E-01,8.14942E-02,5.73898E-02,-1.20469E-01,2.89572E-01,-2604.0982830859753
181,1.62511E+00,1.59699E+00,7.03791E-01,2.40110E+00,6.85190E-02,4.96449E-02,4.32827E-02,9.08191E-02,-2.96742E-02,-1.56625E-02,1.46962E-01,9.79624E-02,9.36234E-02,-1.39618E-01,3.23509E-01,-2655.7879667951838
182,1.63341E+00,1.60525E+00,7.76840E-01,2.44273E+00,5.64027E-02,5.13797E-02,3.72677E-02,6.27201E-02,-2.08829E-02,1.04666E-03,1.64213E-01,8.15879E-02,5.36143E-02,-1.10342E-01,2.89342E-01,-2656.0193092322579
183,1.61943E+00,1.59880E+00,7.53783E-01,2.37548E+00,5.31971E-02,5.23611E-02,3.71998E-02,5.90036E-02,-1.15879E-02,1.84975E-02,1.69365E-01,9.33041E-02,5.13374E-02,-8.39294E-02,3.14320E-01,-2650.8886694741068
184,1.61132E+00,1.54214E+00,6.96313E-01,2.41054E+00,5.66400E-02,4.31997E-02,2.81115E-02,6.67899E-02,-2.82043E-02,-2.91248E-02,1.15822E-01,6.86648E-02,4.85868E-02,-9.35100E-02,2.41410E-01,-2658.7614478026085
185,1.61552E+00,1.53747E+00,7.57887E-01,2.32272E+00,6.31041E-02,3.55745E-02,2.69508E-02,4.23049E-02,-2.05508E-02,-1.11193E-03,1.81561E-01,5.71476E-02,4.96337E-02,-1.00259E-01,2.47033E-01,-2601.5898705646941
186,1.59724E+00,1.53521E+00,7.83949E-01,2.30399E+00,6.13498E-02,3.64758E-02,2.86261E-02,4.46939E-02,-2.20267E-02,-1.01187E-02,1.98891E-01,5.83552E-02,5.05058E-02,-1.23852E-01,2.51952E-01,-2642.8643389999052
187,1.63032E+00,1.58718E+00,7.04834E-01,2.35376E+00,5.93222E-02,4.69738E-02,3.34152E-02,5.52794E-02,-3.89821E-02,-1.16393E-02,2.30966E-01,7.92785E-02,5.81723E-02,-1.54550E-01,2.70024E-01,-2639.0886857924870
188,1.64928E+00,1.59043E+00,7.55007E-01,2.48434E+00,6.06984E-02,5.42779E-02,4.24401E-02,7.17382E-02,-1.22432E-02,1.76500E-02,1.38926E-01,9.11850E-02,7.24554E-02,-7.88900E-02,2.92160E-01,-2629.7977562667820
189,1.64505E+00,1.63357E+00,8.25164E-01,2.40936E+00,5.06311E-02,5.30455E-02,4.09265E-02,6.21195E-02,-1.72243E-02,-1.21166E-03,1.78706E-01,9.00198E-02,6.38585E-02,-7.84472E-02,2.91846E-01,-2657.4935003388018
190,1.66051E+00,1.62845E+00,8.11263E-01,2.45207E+00,5.63814E-02,5.10330E-02,4.24772E-02,7.24881E-02,-1.31383E-02,1.22578E-03,1.47676E-01,9.83851E-02,6.74336E-02,-1.02815E-01,3.51059E-01,-2633.6841140499341
191,1.61240E+00,1.55069E+00,8.41878E-01,2.37583E+00,5.19625E-02,7.13462E-02,5.48397E-02,8.55751E-02,-2.78798E-02,-4.64879E-03,1.30494E-01,1.14372E-01,9.55786E-02,-8.41332E-02,3.46484E-01,-2711.2750825655412
192,1.63265E+00,1.52189E+00,7.68639E-01,2.42841E+00,4.46262E-02,5.97033E-02,5.39264E-02,9.51324E-02,-2.78332E-02,-2.59272E-02,1.16068E-01,8.55475E-02,8.98479E-02,-1.09752E-01,2.82136E-01,-2711.5011165263122
193,1.57202E+00,1.56791E+00,8.69056E-01,2.30645E+00,6.01908E-02,4.91658E-02,3.95822E-02,9.29437E-02,-4.05288E-02,-2.22254E-02,1.32389E-01,9.48981E-02,1.06150E-01,-1.26499E-01,3.44315E-01,-2629.4368231098083
194,1.68411E+00,1.62577E+00,7.15163E-01,2.54586E+00,5.46569E-02,4.49168E-02,3.69876E-02,7.08095E-02,-3.11227E-02,-1.25523E-02,9.33838E-02,7.38643E-02,8.32350E-02,-7.46663E-02,2.55909E-01,-2631.7708730368608
195,1.65753E+00,1.62582E+00,7.30742E-01,2.48467E+00,5.96527E-02,4.35048E-02,3.48504E-02,6.96121E-02,-2.78935E-02,-8.76146E-03,1.08602E-01,6.81678E-02,8.64755E-02,-7.84024E-02,2.57323E-01,-2648.5781213040332
196,1.63430E+00,1.58819E+00,7.05276E-01,2.42491E+00,5.69794E-02,5.49168E-02,5.60558E-02,1.00465E-01,-2.25332E-02,5.92184E-03,1.20073E-01,8.84060E-02,1.17999E-01,-5.08182E-02,2.73699E-01,-2637.1646400877307
197,1.64135E+00,1.61261E+00,7.89913E-01,2.46254E+00,6.07819E-02,3.92558E-02,3.26275E-02,7.25737E-02,-1.77049E-02,-1.62745E-02,1.06800E-01,5.66393E-02,7.20701E-02,-7.94608E-02,2.12633E-01,-2681.6066923338403
198,1.63578E+00,1.61523E+00,7.81913E-01,2.45580E+00,6.12753E-02,3.97788E-02,3.11221E-02,6.75389E-02,-1.67916E-02,-1.67752E-02,1.07336E-01,5.69427E-02,6.98214E-02,-7.80446E-02,2.15155E-01,-2677.5101147259261
199,1.64461E+00,1.60671E+00,7.47888E-01,2.38674E+00,5.60906E-02,8.10316E-02,6.09401E-02,8.49220E-02,-2.44597E-02,-2.86719E-03,1.01606E-01,1.36689E-01,9.00504E-02,-9.55443E-02,3.76707E-01,-2668.3880959642165
200,1.61488E+00,1.57877E+00,7.04716E-01,2.32699E+00,5.80125E-02,4.07230E-02,2.58918E-02,5.54922E-02,-1.86605E-03,2.44365E-02,1.00000E-01,6.44928E-02,2.81072E-02,-5.02247E-02,2.69234E-01,-2677.0374522763473
201,1.62078E+00,1.61772E+00,6.55757E-01,2.35621E+00,5.36834E-02,5.70245E-02,3.87598E-02,8.24289E-02,-1.96354E-02,1.62925E-02,1.56827E-01,9.45575E-02,4.52396E-02,-8.97548E-02,2.93161E-01,-2673.2899566000988
202,1.58904E+00,1.56880E+00,6.74511E-01,2.31588E+00,5.22166E-02,4.01229E-02,2.88607E-02,6.49378E-02,-5.55907E-03,1.48483E-02,1.02763E-01,6.11795E-02,2.04472E-02,-4.20151E-02,2.31755E-01,-2640.9360251340318
203,1.63476E+00,1.56086E+00,6.96222E-01,2.33017E+00,5.24025E-02,6.21806E-02,3.92859E-02,5.31336E-02,-3.04253E-02,-7.52890E-03,1.18115E-01,9.98186E-02,5.85715E-02,-9.01181E-02,3.10460E-01,-2692.4196646340192
204,1.59661E+00,1.53904E+00,7.02653E-01,2.31158E+00,5.23381E-02,6.00656E-02,4.81002E-02,7.43015E-02,-1.68526E-02,1.65494E-02,1.41250E-01,1.08785E-01,8.36515E-02,-7.44888E-02,3.31899E-01,-2718.2763664826684
205,1.59927E+00,1.53654E+00,6.83015E-01,2.33785E+00,5.15085E-02,6.09531E-02,5.25151E-02,8.61542E-02,-1.78530E-02,9.96626E-04,1.13382E-01,9.14139E-02,7.32512E-02,-8.05066E-02,2.99071E-01,-2697.2268560761481
206,1.60314E+00,1.57624E+00,7.87872E-01,2.31043E+00,5.90437E-02,5.37927E-02,2.70660E-02,5.47935E-02,-2.34292E-02,6.38281E-03,1.19354E-01,8.40490E-02,3.57850E-02,-8.54825E-02,2.46038E-01,-2653.5216262294380
207,1.61337E+00,1.55905E+00,8.01457E-01,2.36303E+00,6.27274E-02,4.99197E-02,3.05854E-02,4.89761E-02,-4.06117E-02,-1.01505E-02,1.46697E-01,1.01445E-01,4.60954E-02,-1.79164E-01,3.78249E-01,-2676.2544520255842
208,1.61224E+00,1.57967E+00,7.66341E-01,2.40274E+00,6.27910E-02,4.99077E-02,3.00362E-02,4.90125E-02,-4.10637E-02,-1.18091E-02,1.40114E-01,1.05635E-01,4.26424E-02,-1.78541E-01,4.17904E-01,-2697.2984945613848
209,1.65655E+00,1.64414E+00,7.68484E-01,2.35439E+00,5.99376E-02,5.35830E-02,3.45895E-02,4.95044E-02,-3.28429E-02,-1.50366E-02,1.20280E-01,9.52771E-02,5.53702E-02,-1.16724E-01,2.99787E-01,-2685.8981317596481
210,1.65209E+00,1.64356E+00,7.16648E-01,2.35366E+00,6.12363E-02,5.49549E-02,3.40518E-02,5.73088E-02,-3.94115E-02,-1.34025E-02,1.13522E-01,8.79539E-02,3.90511E-02,-1.12392E-01,2.75278E-01,-2689.7083111293523
211,1.62786E+00,1.63218E+00,7.50445E-01,2.39885E+00,5.80124E-02,6.25792E-02,4.96012E-02,7.43574E-02,-3.26616E-02,-3.06030E-02,1.20676E-01,9.16674E-02,6.19460E-02,-1.23818E-01,2.99078E-01,-2679.6708376001516
212,1.60383E+00,1.57695E+00,7.47979E-01,2.38476E+00,5.44815E-02,4.51524E-02,3.39306E-02,8.38539E-02,-3.27370E-02,5.45761E-03,1.61635E-01,8.42411E-02,4.66798E-02,-1.36685E-01,3.00775E-01,-2697.0164892995599
213,1.62624E+00,1.57193E+00,7.17790E-01,2.42432E+00,4.88269E-02,6.81241E-02,4.54244E-02,6.86497E-02,-3.84359E-02,-1.16074E-02,1.32394E-01,9.58058E-02,4.67859E-02,-1.26175E-01,2.98396E-01,-2732.9749625142431
214,1.61450E+00,1.56615E+00,7.54602E-01,2.34927E+00,5.71054E-02,3.68300E-02,1.64717E-02,4.39272E-02,-2.84577E-02,-5.73865E-03,1.65097E-01,5.02065E-02,2.86347E-02,-1.12871E-01,2.44117E-01,-2705.1148406259690
215,1.60558E+00,1.55401E+00,8.00813E-01,2.35614E+00,4.79671E-02,5.39039E-02,4.48825E-02,8.41452E-02,-4.99648E-02,-1.19727E-02,1.88590E-01,1.03540E-01,7.92747E-02,-1.66496E-01,3.33045E-01,-2721.3244206493623
216,1.56277E+00,1.60791E+00,7.92216E-01,2.20379E+00,5.35586E-02,7.04696E-02,4.42804E-02,8.42146E-02,-1.55501E-02,6.77212E-03,1.70909E-01,9.19154E-02,6.83326E-02,-1.01430E-01,2.65715E-01,-2630.9120064045396
217,1.56788E+00,1.62120E+00,7.65464E-01,2.23616E+00,5.27651E-02,6.00820E-02,3.43016E-02,8.35956E-02,-2.42806E-02,-7.80615E-03,1.56866E-01,7.52982E-02,4.65368E-02,-1.22940E-01,2.45826E-01,-2616.5394274812661
218,1.58091E+00,1.57786E+00,7.20046E-01,2.30059E+00,5.85650E-02,6.37335E-02,4.56567E-02,9.02082E-02,-2.07731E-02,-1.80708E-02,1.37342E-01,7.29856E-02,6.07458E-02,-9.85298E-02,2.23876E-01,-2597.4301271578634
219,1.56208E+00,1.56510E+00,7.35250E-01,2.34286E+00,5.77695E-02,6.22318E-02,4.29961E-02,7.35272E-02,-5.24306E-02,-4.24828E-02,1.62404E-01,8.37353E-02,6.74961E-02,-1.19032E-01,2.12703E-01,-2626.5230454131683
220,1.68676E+00,1.61694E+00,6.99679E-01,2.40965E+00,6.45647E-02,5.79553E-02,3.60560E-02,5.32594E-02,-4.23335E-02,-2.67928E-02,1.05987E-01,8.35763E-02,5.07356E-02,-1.10084E-01,2.57436E-01,-2733.1992107190458
221,1.57121E+00,1.60695E+00,7.45392E-01,2.36337E+00,5.67860E-02,4.79102E-02,2.56304E-02,3.96542E-02,-2.98647E-02,-1.34900E-02,1.22388E-01,7.19725E-02,5.22856E-02,-1.16198E-01,2.42001E-01,-2717.4121960553025
222,1.62024E+00,1.58202E+00,7.07521E-01,2.31509E+00,6.30113E-02,6.23938E-02,4.20282E-02,6.31062E-02,-5.19111E-02,-4.35247E-02,1.30717E-01,1.05390E-01,8.25242E-02,-1.35662E-01,2.92777E-01,-2710.3627620230354
223,1.60034E+00,1.58300E+00,7.31432E-01,2.42021E+00,5.11081E-02,6.66478E-02,4.70414E-02,6.59901E-02,-5.31357E-02,-4.07644E-02,1.20679E-01,1.10036E-01,8.50662E-02,-1.56049E-01,3.23623E-01,-2715.1378681002629
224,1.60028E+00,1.55422E+00,6.97165E-01,2.35067E+00,5.73947E-02,4.20499E-02,2.62968E-02,5.67608E-02,-3.28616E-02,-1.35203E-02,1.22559E-01,6.32058E-02,3.55578E-02,-1.10419E-01,2.40235E-01,-2718.8415884825827
